year,tier3,mean_minutes_per_day,label
2025,030502,0.186388,Organization & planning for hh adults
2025,030503,0.176195,Picking up/dropping off hh adult
2025,030504,0.391658,Waiting associated with helping hh adults
2025,030599,0.134302,"Helping household adults, n.e.c."
2025,040101,0.434968,Physical care for nonhh children
2025,040102,0.012957,Reading to/with nonhh children
2025,040103,0.835982,"Playing with nonhh children, not sports"
2025,040105,0.035640,Playing sports with nonhh children
2025,040108,0.018138,Organization & planning for nonhh children
2025,040109,0.581982,Looking after nonhh children (as primary activity)
2025,040110,0.254136,Attending nonhh children's events
2025,040111,0.036403,Waiting for/with nonhh children
2025,040112,0.143651,Dropping off/picking up nonhh children
2025,040186,0.086308,Talking with/listening to nonhh children
2025,040199,0.149207,"Caring for and helping nonhh children, n.e.c."
2025,040201,0.017211,Homework (nonhh children)
2025,040203,0.055931,Home schooling of nonhh children
2025,040302,0.008401,Obtaining medical care for nonhh children
2025,040303,0.002047,Waiting associated with nonhh children's health
2025,040401,0.222299,Physical care for nonhh adults
2025,040402,0.026033,Looking after nonhh adult (as a primary activity)
2025,040403,0.084653,Providing medical care to nonhh adult
2025,040404,0.109022,Obtaining medical and care services for nonhh adult
2025,040405,0.142619,Waiting associated with caring for nonhh adults
2025,040499,0.254602,"Caring for nonhh adults, n.e.c."
2025,040501,0.557166,"Housework, cooking, & shopping assistance for nonhh adults"
2025,040502,0.512061,House & lawn maintenance & repair assistance for nonhh adults
2025,040503,0.293632,Animal & pet care assistance for nonhh adults
2025,040504,0.135335,Vehicle & appliance maintenance/repair assistance for nonhh adults
2025,040505,0.160576,Financial management assistance for nonhh adults
2025,040506,0.610269,Household management & paperwork assistance for nonhh adults
2025,040507,0.315925,Picking up/dropping off nonhh adult
2025,040508,0.119068,Waiting associated with helping nonhh adults
2025,040599,0.488227,"Helping nonhh adults, n.e.c."
2025,050101,176.956689,"Work, main job"
2025,050102,4.625790,"Work, other job(s)"
2025,050103,0.005844,Security procedures related to work
2025,050189,0.217748,"Working, n.e.c."
2025,050201,0.015716,"Socializing, relaxing, and leisure as part of job"
2025,050202,0.020356,Eating and drinking as part of job
2025,050289,0.009123,"Work-related activities, n.e.c."
2025,050301,0.166796,"Income-generating hobbies, crafts, and food"
2025,050302,0.016569,Income-generating performances
2025,050303,1.112624,Income-generating services
2025,050304,0.009703,Income-generating rental property activities
2025,050389,0.715004,"Other income-generating activities, n.e.c."
2025,050403,0.120524,Job interviewing
2025,050481,1.678981,Job search activities
2025,060101,11.964939,"Taking class for degree, certification, or licensure"
2025,060102,0.450105,Taking class for personal interest
2025,060103,0.081329,Waiting associated with taking classes
2025,060199,0.062447,"Taking class, n.e.c."
2025,060201,0.024293,Extracurricular club activities
2025,060202,0.066178,Extracurricular music & performance activities
2025,060289,0.141096,"Education-related extracurricular activities, n.e.c."
2025,060301,11.678502,"Research/homework for class for degree, certification, or licensure"
2025,060302,0.307268,Research/homework for class for pers. interest
2025,060399,0.156015,Research/homework n.e.c.
2025,060401,0.071327,"Administrative activities: class for degree, certification, or licensure"
2025,069999,0.084271,"Education, n.e.c."
2025,070101,7.021092,Grocery shopping
2025,070102,0.404538,Purchasing gas
2025,070103,1.231066,Purchasing food (not groceries)
2025,070104,9.159420,"Shopping, except groceries, food and gas"
2025,070105,0.077890,Waiting associated with shopping
2025,070201,0.190945,Comparison shopping
2025,080101,0.010054,Using paid childcare services
2025,080102,0.001920,Waiting associated w/purchasing childcare svcs
2025,080201,0.267384,Banking
2025,080202,0.105168,Using other financial services
2025,080203,0.008068,Waiting associated w/banking/financial services
2025,080301,0.055357,Using legal services
2025,080302,0.023032,Waiting associated with legal services
2025,080399,0.016655,"Using legal services, n.e.c."
2025,080401,3.892241,Using health and care services outside the home
2025,080402,0.079535,Using in-home health and care services
2025,080403,0.338630,Waiting associated with medical services
2025,080499,0.012335,"Using medical services, n.e.c."
2025,080501,1.016355,Using personal care services
2025,080502,0.081375,Waiting associated w/personal care services
2025,080601,0.188602,Activities rel. to purchasing/selling real estate
2025,080701,0.055002,Using veterinary services
2025,080702,0.061556,Waiting associated with veterinary services
2025,080801,0.000424,Security procedures rel. to professional/personal svcs.
2025,089999,0.003782,"Professional and personal services, n.e.c."
2025,090101,0.002052,Using interior cleaning services
2025,090103,0.012480,Using clothing repair and cleaning services
2025,090104,0.014632,Waiting associated with using household services
2025,090199,0.003916,"Using household services, n.e.c."
2025,090201,0.297718,Using home maint/repair/decor/construction svcs
2025,090202,0.196159,Waiting associated w/ home main/repair/decor/constr
2025,090301,0.039734,Using pet services
2025,090302,0.007039,Waiting associated with pet services
2025,090401,0.038679,Using lawn and garden services
2025,090501,0.297353,Using vehicle maintenance or repair services
2025,090502,0.224822,Waiting associated with vehicle main. or repair svcs
2025,090599,0.001553,"Using vehicle maint. & repair svcs, n.e.c."
2025,099999,0.007425,"Using household services, n.e.c."
2025,100101,0.013088,Using police and fire services
2025,100102,0.019930,Using social services
2025,100103,0.055463,"Obtaining licenses & paying fines, fees, taxes"
2025,100199,0.001327,"Using government services, n.e.c."
2025,100201,0.153018,Civic obligations & participation
2025,100381,0.061808,Waiting associated w/ using government services
2025,110101,66.505622,Eating and drinking
2025,110281,0.286685,Waiting associated w/eating & drinking
2025,120101,31.443607,Socializing and communicating with others
2025,120201,3.221955,Attending or hosting parties/receptions/ceremonies
2025,120202,0.326196,Attending meetings for personal interest (not volunteering)
2025,120301,20.895304,"Relaxing, thinking"
2025,120302,0.330080,Tobacco and drug use
2025,120303,156.359459,Television and movies (not religious)
2025,120304,0.272875,Television (religious)
2025,120305,0.911291,Listening to the radio
2025,120306,1.980819,Listening to/playing music (not radio)
2025,120307,23.973974,Playing games
2025,120308,13.353860,Computer use for leisure (exc. Games)
2025,120309,2.223670,Arts and crafts as a hobby
2025,120310,0.045323,Collecting as a hobby
2025,120311,0.145763,"Hobbies, except arts & crafts and collecting"
2025,120312,16.133717,Reading for personal interest
2025,120313,0.320964,Writing for personal interest
2025,120399,0.194860,"Relaxing and leisure, n.e.c."
2025,120401,0.650115,Attending performing arts
2025,120402,0.259475,Attending museums
2025,120403,0.917799,Attending movies/film
2025,120404,0.698892,Attending gambling establishments
2025,120405,0.000096,Security procedures rel. to arts & entertainment
2025,120499,1.279741,"Arts and entertainment, n.e.c."
2025,120501,0.057445,Waiting assoc. w/socializing & communicating
2025,120502,0.022296,Waiting assoc. w/attending/hosting social events
2025,120504,0.010192,Waiting associated with arts & entertainment
2025,129999,0.020779,"Socializing, relaxing, and leisure, n.e.c."
2025,130101,0.212469,Doing aerobics
2025,130102,0.060129,Playing baseball
2025,130103,1.044851,Playing basketball
2025,130104,0.710299,Biking
2025,130105,0.193896,Playing billiards
2025,130106,0.301542,Boating
2025,130107,0.054754,Bowling
2025,130108,0.050433,"Climbing, spelunking, caving"
2025,130109,0.223548,Dancing
2025,130110,0.011836,Participating in equestrian sports
2025,130112,0.699749,Fishing
2025,130113,0.173342,Playing football
2025,130114,0.893994,Golfing
2025,130116,0.355111,Hiking
2025,130118,0.220211,Hunting
2025,130119,0.112571,Participating in martial arts
2025,130120,0.411132,Playing racquet sports
2025,130122,0.087352,Rollerblading
2025,130124,1.067425,Running
2025,130125,0.220204,"Skiing, ice skating, snowboarding"
2025,130126,0.580999,Playing soccer
2025,130128,0.270594,Using cardiovascular equipment
2025,130129,0.009876,Vehicle touring/racing
2025,130130,0.055776,Playing volleyball
2025,130131,5.399436,Walking
2025,130132,1.189819,Participating in water sports
2025,130133,2.907100,Weightlifting/strength training
2025,130134,1.715455,"Working out, unspecified"
2025,130135,0.036869,Wrestling
2025,130136,0.536264,Doing yoga
2025,130199,0.799231,Playing sports n.e.c.
2025,130202,0.306155,Watching baseball
2025,130203,0.349067,Watching basketball
2025,130213,0.326677,Watching football
2025,130214,0.165748,Watching golfing
2025,130216,0.099205,Watching hockey
2025,130219,0.001878,Watching rodeo competitions
2025,130223,0.012413,"Watching skiing, ice skating, snowboarding"
2025,130224,0.053024,Watching soccer
2025,130225,0.078159,Watching softball
2025,130226,0.025424,Watching vehicle touring/racing
2025,130227,0.055307,Watching volleyball
2025,130229,0.058736,Watching water sports
2025,130230,0.016897,Watching weightlifting/strength training
2025,130232,0.077065,Watching wrestling
2025,130299,0.076610,"Attending sporting events, n.e.c."
2025,130301,0.020761,Waiting related to playing sports or exercising
2025,130302,0.007288,Waiting related to attending sporting events
2025,130399,0.007656,"Waiting associated with sports, exercise, & recreation, n.e.c."
2025,139999,0.011259,"Sports, exercise, & recreation, n.e.c."
2025,140101,4.274465,Attending religious services
2025,140102,2.889524,Participation in religious practices
2025,140103,0.044176,Waiting associated w/religious & spiritual activities
2025,140105,0.689127,Religious education activities
2025,149999,0.019542,"Religious and spiritual activities, n.e.c."
2025,150101,0.464612,Computer use
2025,150102,0.537414,Organizing and preparing
2025,150103,0.044611,Reading
2025,150104,0.143703,Telephone calls (except hotline counseling)
2025,150105,0.015478,Writing
2025,150106,0.099300,Fundraising
2025,150199,0.232509,"Administrative & support activities, n.e.c."
2025,150201,0.495656,"Food preparation, presentation, clean-up"
2025,150202,0.161771,Collecting & delivering clothing & other goods
2025,150203,0.201825,Providing care
2025,150204,1.212966,"Teaching, leading, counseling, mentoring"
2025,150299,0.166794,"Social service & care activities, n.e.c."
2025,150302,0.246582,"Indoor & outdoor maintenance, repair, & clean-up"
2025,150401,0.087296,Performing
2025,150402,0.512858,Serving at volunteer events & cultural activities
2025,150499,0.065948,"Participating in performance & cultural activities, n.e.c."
2025,150501,0.717795,"Attending meetings, conferences, & training"
2025,150601,0.015958,Public health activities
